0.524648;74.875;0.549882;73.8155
0.523766;74.875;0.549352;73.8155
0.522904;75.1875;0.548838;73.8155
0.522061;75.1875;0.548339;74.0648
0.521235;75.3125;0.547855;74.0648
0.520427;75.5625;0.547384;74.0648
0.519636;75.75;0.546928;74.0648
0.518862;75.75;0.546484;74.3142
0.518103;75.875;0.546053;74.3142
0.51736;76.1875;0.545635;74.5636
0.516632;76.3125;0.545228;74.813
0.515919;76.4375;0.544833;75.3117
0.51522;76.5625;0.544449;75.3117
0.514535;76.5625;0.544076;75.0623
0.513864;76.4375;0.543714;75.0623
0.513206;76.5625;0.543361;75.0623
0.51256;76.6875;0.543019;75.0623
0.511927;76.6875;0.542686;75.0623
0.511306;76.875;0.542362;75.0623
0.510696;76.75;0.542047;75.0623
0.510098;76.75;0.541741;75.0623
0.509511;76.9375;0.541444;75.0623
0.508935;76.9375;0.541154;75.0623
0.50837;76.9375;0.540873;75.0623
0.507815;76.9375;0.540599;75.0623
0.50727;76.9375;0.540333;75.3117
0.506734;77;0.540073;75.3117
0.506209;77;0.539821;75.3117
0.505692;77.0625;0.539576;75.5611
0.505185;77.375;0.539337;75.0623
0.504686;77.25;0.539105;75.0623
0.504196;77.25;0.538879;75.0623
0.503715;77.25;0.538659;75.0623
0.503242;77.25;0.538446;75.3117
0.502777;77.375;0.538237;75.3117
0.502319;77.375;0.538035;75.3117
0.501869;77.5;0.537837;75.3117
0.501427;77.625;0.537645;75.0623
0.500992;77.5;0.537459;75.0623
0.500565;77.375;0.537277;75.0623
0.500144;77.375;0.5371;75.0623
0.49973;77.375;0.536927;75.3117
0.499322;77.5;0.53676;75.3117
0.498922;77.5;0.536596;75.3117
0.498527;77.6875;0.536437;75.3117
0.498139;77.8125;0.536283;75.3117
0.497757;77.8125;0.536132;75.3117
0.497381;77.8125;0.535985;75.3117
0.49701;77.8125;0.535843;75.3117
0.496646;77.8125;0.535704;75.3117
0.496287;77.8125;0.535569;74.813
0.495933;77.8125;0.535437;74.813
0.495585;77.8125;0.535309;74.813
0.495242;77.8125;0.535184;74.813
0.494904;77.8125;0.535063;74.813
0.494572;77.8125;0.534944;74.813
0.494244;77.8125;0.534829;74.813
0.493921;78;0.534717;74.813
0.493602;78;0.534608;74.813
0.493289;78;0.534502;74.813
0.49298;78;0.534399;74.813
0.492675;78;0.534299;74.813
0.492375;78;0.534201;74.813
0.492079;78;0.534106;74.813
0.491787;78;0.534013;74.813
0.491499;77.875;0.533923;74.813
0.491215;77.875;0.533836;74.813
0.490935;77.875;0.533751;74.813
0.49066;78.0625;0.533668;74.813
0.490388;78.0625;0.533587;74.813
0.490119;78.0625;0.533509;74.813
0.489855;78.0625;0.533433;74.5636
0.489593;77.9375;0.533359;74.5636
0.489336;77.9375;0.533287;74.5636
0.489082;77.9375;0.533216;74.5636
0.488831;77.9375;0.533148;74.5636
0.488584;77.9375;0.533082;74.5636
0.48834;77.9375;0.533018;74.5636
0.488099;77.9375;0.532956;74.5636
0.487861;77.9375;0.532895;74.813
0.487627;77.9375;0.532836;74.5636
0.487395;77.875;0.532779;74.3142
0.487167;77.6875;0.532723;74.3142
0.486941;77.6875;0.532669;74.0648
0.486719;77.625;0.532617;74.0648
0.486499;77.625;0.532566;74.0648
0.486282;77.625;0.532517;74.0648
0.486067;77.625;0.532469;74.0648
0.485856;77.625;0.532423;74.0648
0.485647;77.625;0.532378;74.0648
0.485441;77.625;0.532334;74.0648
0.485237;77.625;0.532292;74.0648
0.485036;77.75;0.532251;74.0648
0.484837;77.75;0.532211;74.0648
0.484641;77.75;0.532173;74.0648
0.484447;77.75;0.532136;74.0648
0.484255;77.75;0.5321;74.0648
0.484066;77.75;0.532065;74.0648
0.483879;77.75;0.532032;74.0648
0.483694;77.75;0.531999;74.0648
0.483512;77.75;0.531968;74.0648
0.483331;77.75;0.531937;74.0648
0.483153;77.75;0.531908;74.0648
0.482977;77.875;0.53188;74.3142
0.482803;77.9375;0.531853;74.5636
0.482631;78;0.531827;74.5636
0.482461;78;0.531801;74.5636
0.482293;78;0.531777;74.5636
0.482128;78;0.531754;74.5636
0.481963;78;0.531731;74.5636
0.481801;78;0.53171;74.5636
0.481641;78;0.531689;74.5636
0.481482;78;0.531669;74.5636
0.481326;78;0.53165;74.5636
0.481171;78;0.531632;74.5636
0.481018;78;0.531614;74.5636
0.480866;78;0.531598;74.5636
0.480716;78;0.531582;74.5636
0.480568;78;0.531567;74.5636
0.480422;78;0.531552;74.813
0.480277;78.125;0.531538;74.813
0.480134;78.125;0.531525;74.813
0.479992;78.125;0.531513;74.813
0.479852;78.125;0.531501;74.813
0.479714;77.9375;0.53149;74.813
0.479577;78.0625;0.53148;74.813
0.479441;78.0625;0.53147;74.813
0.479307;78.0625;0.531461;74.813
0.479175;78.0625;0.531453;74.813
0.479043;78.0625;0.531445;74.813
0.478914;78.0625;0.531437;75.0623
0.478785;78.125;0.531431;75.0623
0.478658;78.125;0.531424;75.0623
0.478533;78.125;0.531419;74.5636
0.478408;78.0625;0.531413;74.5636
0.478285;78.0625;0.531409;74.5636
0.478163;78.0625;0.531405;74.5636
0.478043;78.0625;0.531401;74.5636
0.477924;78.0625;0.531398;74.5636
0.477806;78.0625;0.531395;74.5636
0.477689;78.0625;0.531393;74.5636
0.477574;78.0625;0.531391;74.5636
0.477459;78.25;0.53139;74.5636
0.477346;78.25;0.531389;74.5636
0.477234;78.25;0.531389;74.5636
0.477123;78.25;0.531389;74.5636
0.477014;78.25;0.531389;74.5636
0.476905;78.25;0.53139;74.5636
0.476798;78.25;0.531391;74.5636
0.476691;78.25;0.531393;74.5636
0.476586;78.25;0.531395;74.5636
0.476481;78.25;0.531397;74.5636
0.476378;78.25;0.5314;74.5636
0.476276;78.25;0.531403;74.5636
0.476175;78.25;0.531407;74.5636
0.476075;78.25;0.53141;74.5636
0.475975;78.25;0.531415;74.813
0.475877;78.5625;0.531419;74.813
0.47578;78.5625;0.531424;74.813
0.475684;78.5625;0.531429;74.813
0.475588;78.5625;0.531434;74.813
0.475494;78.5625;0.53144;74.813
0.4754;78.5625;0.531446;74.813
0.475308;78.5625;0.531453;74.813
0.475216;78.5625;0.531459;74.813
0.475125;78.5625;0.531466;74.813
0.475036;78.5625;0.531473;74.813
0.474946;78.5625;0.531481;74.813
0.474858;78.5625;0.531488;74.813
0.474771;78.5625;0.531496;74.813
0.474684;78.5625;0.531505;74.813
0.474599;78.5625;0.531513;74.813
0.474514;78.5625;0.531522;74.813
0.47443;78.5625;0.531531;74.3142
0.474346;78.5625;0.53154;74.3142
0.474264;78.5625;0.531549;74.3142
0.474182;78.5625;0.531559;74.3142
0.474101;78.5625;0.531569;74.3142
0.474021;78.5625;0.531579;74.3142
0.473941;78.5625;0.531589;74.3142
0.473863;78.5625;0.5316;74.3142
0.473785;78.6875;0.53161;74.3142
0.473707;78.6875;0.531621;74.3142
0.473631;78.6875;0.531632;74.3142
0.473555;78.6875;0.531644;74.3142
0.47348;78.6875;0.531655;74.3142
0.473405;78.6875;0.531667;74.5636
0.473332;78.8125;0.531679;74.5636
0.473259;78.8125;0.531691;74.5636
0.473186;78.8125;0.531703;74.5636
0.473114;78.8125;0.531715;74.5636
0.473043;78.8125;0.531728;74.5636
0.472973;78.8125;0.53174;74.5636
0.472903;78.8125;0.531753;74.5636
0.472834;78.8125;0.531766;74.5636
0.472765;78.8125;0.531779;74.5636
0.472697;78.8125;0.531793;74.5636
0.47263;78.8125;0.531806;74.3142
0.472563;78.6875;0.53182;74.3142
0.472497;78.875;0.531833;74.3142
0.472431;78.875;0.531847;74.3142
0.472366;78.875;0.531861;74.3142
0.472302;78.875;0.531875;74.3142
0.472238;78.875;0.531889;74.3142
0.472174;78.875;0.531904;74.3142
0.472112;78.875;0.531918;74.3142
0.472049;78.875;0.531933;74.3142
0.471988;78.875;0.531948;74.3142
0.471927;78.875;0.531962;74.3142
0.471866;78.875;0.531977;74.3142
0.471806;78.6875;0.531992;74.3142
0.471746;78.6875;0.532008;74.3142
0.471687;78.6875;0.532023;74.3142
0.471629;78.6875;0.532038;74.3142
0.471571;78.6875;0.532054;74.3142
0.471513;78.6875;0.532069;74.3142
0.471456;78.6875;0.532085;74.3142
0.4714;78.6875;0.532101;74.3142
0.471344;78.6875;0.532116;74.3142
0.471288;78.6875;0.532132;74.3142
0.471233;78.6875;0.532148;74.3142
0.471178;78.6875;0.532164;74.3142
0.471124;78.6875;0.53218;74.0648
0.47107;78.5625;0.532197;74.0648
0.471017;78.5625;0.532213;74.0648
0.470964;78.5625;0.532229;74.0648
0.470912;78.5625;0.532246;74.0648
0.47086;78.5625;0.532262;74.0648
0.470809;78.5625;0.532279;74.3142
0.470757;78.6875;0.532296;74.3142
0.470707;78.6875;0.532313;74.3142
0.470657;78.6875;0.532329;74.3142
0.470607;78.6875;0.532346;74.3142
0.470557;78.6875;0.532363;74.3142
0.470509;78.6875;0.53238;74.3142
0.47046;78.6875;0.532397;74.3142
0.470412;78.875;0.532414;74.3142
0.470364;78.875;0.532432;74.3142
0.470317;78.875;0.532449;74.3142
0.47027;78.875;0.532466;74.0648
0.470223;78.75;0.532483;74.0648
0.470177;78.75;0.532501;74.0648
0.470131;78.75;0.532518;74.0648
0.470086;78.75;0.532536;74.0648
0.47004;78.75;0.532553;74.0648
0.469996;78.75;0.532571;74.0648
0.469951;78.75;0.532588;74.0648
0.469907;78.75;0.532606;74.0648
0.469864;78.75;0.532624;74.0648
0.46982;78.75;0.532641;74.0648
0.469777;78.75;0.532659;74.0648
0.469735;78.75;0.532677;74.0648
0.469693;78.75;0.532695;74.0648
0.469651;78.75;0.532713;74.0648
0.469609;78.75;0.532731;74.0648
0.469568;78.75;0.532749;74.0648
0.469527;78.75;0.532767;74.0648
0.469486;78.75;0.532785;73.8155
0.469446;78.625;0.532803;73.8155
0.469406;78.625;0.532821;73.8155
0.469366;78.625;0.532839;73.8155
0.469327;78.625;0.532857;73.8155
0.469288;78.625;0.532875;73.8155
0.469249;78.625;0.532893;73.8155
0.469211;78.625;0.532911;73.8155
0.469173;78.625;0.53293;73.8155
0.469135;78.625;0.532948;73.8155
0.469097;78.625;0.532966;73.8155
0.46906;78.625;0.532984;73.8155
0.469023;78.625;0.533003;73.8155
0.468987;78.625;0.533021;73.8155
0.46895;78.625;0.533039;73.8155
0.468914;78.625;0.533058;73.8155
0.468878;78.625;0.533076;73.8155
0.468843;78.625;0.533094;73.8155
0.468808;78.625;0.533113;73.8155
0.468773;78.625;0.533131;73.8155
0.468738;78.625;0.533149;73.8155
0.468703;78.625;0.533168;73.8155
0.468669;78.625;0.533186;73.8155
0.468635;78.625;0.533205;73.8155
0.468602;78.625;0.533223;73.8155
0.468568;78.625;0.533242;73.8155
0.468535;78.625;0.53326;73.8155
0.468502;78.625;0.533278;73.8155
0.46847;78.625;0.533297;73.8155
0.468437;78.75;0.533315;73.8155
0.468405;78.75;0.533334;73.8155
0.468373;78.75;0.533352;73.8155
0.468342;78.625;0.533371;73.8155
0.46831;78.625;0.533389;73.8155
0.468279;78.625;0.533408;73.8155
0.468248;78.625;0.533426;73.8155
0.468217;78.625;0.533445;73.8155
0.468187;78.625;0.533463;73.8155
0.468157;78.625;0.533482;73.8155
0.468127;78.625;0.5335;73.8155
0.468097;78.625;0.533519;73.8155
0.468067;78.625;0.533537;73.8155
0.468038;78.625;0.533556;73.3167
0.468009;78.5625;0.533574;73.3167
0.46798;78.5625;0.533593;73.3167
0.467951;78.5625;0.533611;73.3167
0.467923;78.5625;0.533629;73.3167
0.467894;78.5625;0.533648;73.3167
0.467866;78.5625;0.533666;73.3167
0.467838;78.5625;0.533685;73.3167
0.467811;78.5625;0.533703;73.3167
0.467783;78.5625;0.533722;73.3167
0.467756;78.5625;0.53374;73.3167
0.467729;78.5625;0.533758;73.3167
0.467702;78.5625;0.533777;73.3167
0.467675;78.5625;0.533795;73.3167
0.467649;78.5625;0.533814;73.3167
0.467623;78.5625;0.533832;73.3167
0.467597;78.5625;0.53385;73.3167
0.467571;78.5625;0.533869;73.3167
0.467545;78.6875;0.533887;73.3167
0.467519;78.6875;0.533905;73.3167
0.467494;78.8125;0.533924;73.3167
0.467469;78.8125;0.533942;73.3167
0.467444;79;0.53396;73.3167
0.467419;79;0.533979;73.3167
0.467395;79;0.533997;73.3167
0.46737;79;0.534015;73.3167
0.467346;79;0.534033;73.3167
0.467322;79;0.534051;73.3167
0.467298;79;0.53407;73.3167
0.467274;79;0.534088;73.3167
0.467251;79;0.534106;73.3167
0.467227;79;0.534124;73.3167
0.467204;79;0.534142;73.3167
0.467181;79;0.53416;73.3167
0.467158;79;0.534179;73.0673
0.467135;78.9375;0.534197;73.0673
0.467113;78.9375;0.534215;73.0673
0.46709;78.9375;0.534233;73.0673
0.467068;78.9375;0.534251;73.0673
0.467046;78.9375;0.534269;73.0673
0.467024;78.9375;0.534287;73.0673
0.467002;78.9375;0.534305;73.0673
0.466981;78.9375;0.534323;73.0673
0.466959;78.9375;0.534341;73.0673
0.466938;78.9375;0.534359;73.0673
0.466917;78.9375;0.534376;73.0673
0.466896;78.9375;0.534394;73.0673
0.466875;78.9375;0.534412;73.0673
0.466854;78.9375;0.53443;73.0673
0.466833;78.9375;0.534448;73.0673
0.466813;78.9375;0.534466;73.0673
0.466793;78.9375;0.534483;73.0673
0.466772;78.9375;0.534501;73.0673
0.466752;78.9375;0.534519;73.0673
0.466733;78.9375;0.534537;73.0673
0.466713;78.9375;0.534554;73.0673
0.466693;78.9375;0.534572;73.0673
0.466674;78.9375;0.53459;73.0673
0.466654;78.9375;0.534607;73.0673
0.466635;78.9375;0.534625;73.0673
0.466616;78.9375;0.534642;73.0673
0.466597;78.9375;0.53466;73.0673
0.466578;78.9375;0.534677;73.0673
0.46656;78.9375;0.534695;73.0673
0.466541;78.9375;0.534712;73.0673
0.466523;78.9375;0.53473;73.0673
0.466504;78.9375;0.534747;73.0673
0.466486;78.9375;0.534765;73.0673
0.466468;78.9375;0.534782;73.0673
0.46645;78.9375;0.534799;73.0673
0.466433;78.9375;0.534817;73.0673
0.466415;78.9375;0.534834;73.0673
0.466397;78.9375;0.534851;73.0673
0.46638;78.9375;0.534869;73.0673
0.466363;78.9375;0.534886;73.0673
0.466345;78.9375;0.534903;73.0673
0.466328;78.9375;0.53492;73.0673
0.466311;78.9375;0.534937;73.0673
0.466294;78.9375;0.534954;73.0673
0.466278;78.9375;0.534972;72.5686
0.466261;78.875;0.534989;72.5686
0.466245;78.875;0.535006;72.5686
0.466228;78.875;0.535023;72.5686
0.466212;78.875;0.53504;72.5686
0.466196;78.875;0.535057;72.5686
0.46618;78.875;0.535074;72.5686
0.466164;78.875;0.535091;72.5686
0.466148;78.875;0.535107;72.5686
0.466132;78.875;0.535124;72.5686
0.466116;78.875;0.535141;72.5686
0.466101;78.875;0.535158;72.5686
0.466085;78.875;0.535175;72.5686
0.46607;78.875;0.535191;72.5686
0.466055;78.875;0.535208;72.5686
0.46604;78.875;0.535225;72.5686
0.466025;78.875;0.535242;72.5686
0.46601;78.875;0.535258;72.5686
0.465995;78.875;0.535275;72.5686
0.46598;78.875;0.535291;72.5686
0.465965;78.875;0.535308;72.5686
0.465951;78.875;0.535324;72.5686
0.465936;78.875;0.535341;72.5686
0.465922;78.875;0.535357;72.5686
0.465908;78.875;0.535374;72.5686
0.465894;78.875;0.53539;72.5686
0.46588;78.875;0.535407;72.818
0.465866;78.9375;0.535423;72.818
0.465852;78.9375;0.535439;72.818
0.465838;78.9375;0.535456;72.818
0.465824;78.9375;0.535472;72.818
0.465811;78.9375;0.535488;72.818
0.465797;78.9375;0.535504;72.818
0.465784;78.9375;0.53552;72.818
0.46577;78.9375;0.535537;72.818
0.465757;78.9375;0.535553;72.818
0.465744;78.9375;0.535569;72.818
0.465731;78.9375;0.535585;72.818
0.465718;78.9375;0.535601;72.818
0.465705;78.9375;0.535617;72.818
0.465692;78.9375;0.535633;72.818
0.465679;78.9375;0.535649;72.818
0.465667;78.9375;0.535665;72.818
0.465654;78.9375;0.535681;72.818
0.465642;78.9375;0.535696;72.818
0.465629;78.9375;0.535712;72.818
0.465617;78.9375;0.535728;72.818
0.465605;78.9375;0.535744;72.818
0.465592;78.9375;0.53576;72.818
0.46558;78.9375;0.535775;72.818
0.465568;78.9375;0.535791;72.818
0.465556;78.9375;0.535807;72.818
0.465544;78.9375;0.535822;72.818
0.465533;78.9375;0.535838;72.818
0.465521;78.9375;0.535853;72.818
0.465509;78.9375;0.535869;72.818
0.465498;78.9375;0.535884;72.818
0.465486;78.9375;0.5359;72.818
0.465475;78.9375;0.535915;72.818
0.465463;79.0625;0.535931;72.818
0.465452;79.0625;0.535946;72.818
0.465441;79.0625;0.535961;72.818
0.46543;79.0625;0.535977;72.818
0.465419;79.0625;0.535992;72.818
0.465408;79.0625;0.536007;72.818
0.465397;79.0625;0.536022;72.818
0.465386;79.0625;0.536038;72.818
0.465375;79.0625;0.536053;72.818
0.465364;79.0625;0.536068;72.818
0.465354;79.0625;0.536083;72.818
0.465343;79.0625;0.536098;72.818
0.465333;79.0625;0.536113;72.818
0.465322;79.0625;0.536128;72.818
0.465312;79.0625;0.536143;72.818
0.465302;79.0625;0.536158;72.818
0.465291;79.0625;0.536173;73.0673
0.465281;79.1875;0.536188;73.0673
0.465271;79.1875;0.536203;73.0673
0.465261;79.1875;0.536218;73.0673
0.465251;79.1875;0.536232;73.0673
0.465241;79.1875;0.536247;73.0673
0.465231;79.1875;0.536262;73.0673
0.465221;79.1875;0.536277;73.0673
0.465212;79.1875;0.536291;73.0673
0.465202;79.1875;0.536306;73.0673
0.465192;79.1875;0.536321;73.0673
0.465183;79.1875;0.536335;73.0673
0.465173;79.1875;0.53635;73.0673
0.465164;79.1875;0.536364;73.0673
0.465154;79.1875;0.536379;73.0673
0.465145;79.1875;0.536393;73.0673
0.465136;79.1875;0.536408;73.0673
0.465127;79.1875;0.536422;73.0673
0.465117;79.1875;0.536436;73.0673
0.465108;79.1875;0.536451;73.0673
0.465099;79.1875;0.536465;73.0673
0.46509;79.1875;0.536479;73.0673
0.465081;79.1875;0.536494;72.818
0.465072;79.125;0.536508;72.818
0.465064;79.125;0.536522;72.818
0.465055;79.125;0.536536;72.818
0.465046;79.125;0.53655;72.818
0.465037;79.125;0.536564;72.818
0.465029;79.125;0.536579;72.818
0.46502;79.125;0.536593;72.818
0.465012;79.125;0.536607;72.818
0.465003;79.125;0.536621;72.818
0.464995;79.125;0.536635;72.818
0.464987;79.125;0.536648;72.818
0.464978;79.125;0.536662;72.818
0.46497;79.125;0.536676;72.818
0.464962;79.125;0.53669;72.818
0.464954;79.125;0.536704;72.818
0.464946;79.125;0.536718;72.818
0.464938;79.125;0.536731;72.818
0.46493;79.125;0.536745;72.818
0.464922;79.125;0.536759;72.818
0.464914;79.125;0.536772;72.818
0.464906;79.125;0.536786;72.818
0.464898;79.125;0.5368;72.818
0.46489;79.125;0.536813;72.818
0.464883;79.125;0.536827;72.818
0.464875;79.125;0.53684;72.818
0.464867;79.125;0.536854;72.818
0.46486;79.125;0.536867;72.818
0.464852;79.125;0.536881;72.818
0.464845;79.125;0.536894;72.818
0.464837;79.125;0.536907;72.818
0.46483;79.125;0.536921;72.818
0.464823;79.125;0.536934;72.818
0.464815;79.125;0.536947;72.818
0.464808;79.125;0.536961;72.818
0.464801;79.125;0.536974;72.818
0.464794;79.125;0.536987;72.818
0.464786;79.125;0.537;72.818
0.464779;79.125;0.537013;72.818
0.464772;79.125;0.537026;72.818
0.464765;79.125;0.537039;72.818
0.464758;79.125;0.537052;72.818
0.464752;79.125;0.537065;72.818
0.464745;79.125;0.537078;72.818
0.464738;79.125;0.537091;72.818
0.464731;79.125;0.537104;72.818
0.464724;79.125;0.537117;72.818
0.464718;79.125;0.53713;72.818
0.464711;79.125;0.537143;72.818
0.464704;79.125;0.537156;72.818
0.464698;79.125;0.537168;72.818
0.464691;79.125;0.537181;72.818
0.464685;79.125;0.537194;72.818
0.464678;79.3125;0.537207;72.818
0.464672;79.3125;0.537219;72.818
0.464665;79.3125;0.537232;72.818
0.464659;79.3125;0.537245;72.818
0.464653;79.3125;0.537257;72.818
0.464646;79.3125;0.53727;72.818
0.46464;79.3125;0.537282;72.818
0.464634;79.3125;0.537295;72.818
0.464628;79.3125;0.537307;72.818
0.464622;79.3125;0.53732;72.818
0.464615;79.3125;0.537332;72.818
0.464609;79.3125;0.537344;72.818
0.464603;79.3125;0.537357;72.818
0.464597;79.3125;0.537369;72.818
0.464591;79.3125;0.537381;72.818
0.464585;79.3125;0.537394;72.818
0.46458;79.3125;0.537406;72.818
0.464574;79.3125;0.537418;72.818
0.464568;79.3125;0.53743;72.818
0.464562;79.3125;0.537442;72.818
0.464556;79.3125;0.537455;72.818
0.464551;79.3125;0.537467;72.818
0.464545;79.3125;0.537479;72.818
0.464539;79.3125;0.537491;72.818
0.464534;79.3125;0.537503;72.818
0.464528;79.3125;0.537515;72.818
0.464523;79.3125;0.537527;72.818
0.464517;79.3125;0.537539;72.818
0.464512;79.3125;0.537551;72.818
0.464506;79.3125;0.537562;72.818
0.464501;79.3125;0.537574;72.818
0.464495;79.3125;0.537586;72.818
0.46449;79.3125;0.537598;72.818
0.464485;79.3125;0.53761;72.818
0.464479;79.3125;0.537621;72.818
0.464474;79.3125;0.537633;72.818
0.464469;79.3125;0.537645;72.818
0.464464;79.3125;0.537656;72.818
0.464458;79.3125;0.537668;72.818
0.464453;79.3125;0.53768;72.818
0.464448;79.3125;0.537691;72.818
0.464443;79.3125;0.537703;72.818
0.464438;79.3125;0.537714;72.818
0.464433;79.3125;0.537726;72.818
0.464428;79.3125;0.537737;72.818
0.464423;79.3125;0.537749;72.818
0.464418;79.3125;0.53776;72.818
0.464413;79.3125;0.537772;72.818
0.464408;79.3125;0.537783;72.818
0.464403;79.3125;0.537794;72.818
0.464399;79.3125;0.537806;72.818
0.464394;79.3125;0.537817;72.818
0.464389;79.3125;0.537828;72.818
0.464384;79.3125;0.537839;72.818
0.46438;79.3125;0.537851;72.818
0.464375;79.3125;0.537862;72.818
0.46437;79.3125;0.537873;72.818
0.464366;79.3125;0.537884;72.818
0.464361;79.3125;0.537895;72.818
0.464356;79.3125;0.537906;72.818
0.464352;79.3125;0.537917;72.818
0.464347;79.3125;0.537928;72.818
0.464343;79.4375;0.537939;72.818
0.464338;79.4375;0.53795;72.818
0.464334;79.4375;0.537961;72.818
0.464329;79.4375;0.537972;72.818
0.464325;79.4375;0.537983;72.818
0.464321;79.4375;0.537994;72.818
0.464316;79.4375;0.538005;72.818
0.464312;79.4375;0.538016;72.818
0.464308;79.4375;0.538026;72.818
0.464303;79.4375;0.538037;72.818
0.464299;79.4375;0.538048;72.818
0.464295;79.4375;0.538059;72.818
0.464291;79.4375;0.538069;72.818
0.464287;79.4375;0.53808;72.818
0.464282;79.4375;0.538091;72.818
0.464278;79.4375;0.538101;72.818
0.464274;79.4375;0.538112;72.818
0.46427;79.4375;0.538122;72.818
0.464266;79.4375;0.538133;72.818
0.464262;79.4375;0.538143;72.5686
0.464258;79.3125;0.538154;72.5686
0.464254;79.3125;0.538164;72.5686
0.46425;79.3125;0.538175;72.5686
0.464246;79.3125;0.538185;72.5686
0.464242;79.3125;0.538196;72.5686
0.464238;79.3125;0.538206;72.5686
0.464234;79.3125;0.538216;72.5686
0.46423;79.3125;0.538227;72.5686
0.464227;79.3125;0.538237;72.5686
0.464223;79.3125;0.538247;72.5686
0.464219;79.3125;0.538257;72.5686
0.464215;79.3125;0.538268;72.5686
0.464211;79.3125;0.538278;72.5686
0.464208;79.3125;0.538288;72.5686
0.464204;79.3125;0.538298;72.5686
0.4642;79.3125;0.538308;72.5686
0.464197;79.3125;0.538318;72.5686
0.464193;79.3125;0.538328;72.5686
0.464189;79.3125;0.538339;72.5686
0.464186;79.3125;0.538349;72.5686
0.464182;79.3125;0.538359;72.5686
0.464179;79.3125;0.538369;72.5686
0.464175;79.3125;0.538378;72.5686
0.464172;79.3125;0.538388;72.5686
0.464168;79.3125;0.538398;72.5686
0.464165;79.3125;0.538408;72.5686
0.464161;79.3125;0.538418;72.5686
0.464158;79.3125;0.538428;72.5686
0.464154;79.3125;0.538438;72.5686
0.464151;79.3125;0.538447;72.5686
0.464147;79.3125;0.538457;72.5686
0.464144;79.3125;0.538467;72.5686
0.464141;79.3125;0.538477;72.5686
0.464137;79.3125;0.538486;72.5686
0.464134;79.3125;0.538496;72.5686
0.464131;79.3125;0.538506;72.5686
0.464127;79.3125;0.538515;72.5686
0.464124;79.3125;0.538525;72.5686
0.464121;79.3125;0.538535;72.5686
0.464118;79.3125;0.538544;72.5686
0.464114;79.3125;0.538554;72.5686
0.464111;79.3125;0.538563;72.5686
0.464108;79.3125;0.538573;72.5686
0.464105;79.3125;0.538582;72.5686
0.464102;79.3125;0.538592;72.5686
0.464099;79.3125;0.538601;72.5686
0.464096;79.3125;0.53861;72.5686
0.464092;79.3125;0.53862;72.5686
0.464089;79.3125;0.538629;72.5686
0.464086;79.3125;0.538638;72.5686
0.464083;79.3125;0.538648;72.5686
0.46408;79.3125;0.538657;72.5686
0.464077;79.3125;0.538666;72.5686
0.464074;79.3125;0.538675;72.5686
0.464071;79.3125;0.538685;72.5686
0.464068;79.3125;0.538694;72.5686
0.464065;79.3125;0.538703;72.5686
0.464063;79.3125;0.538712;72.5686
0.46406;79.3125;0.538721;72.5686
