-1.39203;0.788439;0.843533;-0.409142;-0.060203;0.482214;0.323308;0.119093;0.388088;
-1.42448;0.801326;0.870214;-0.418862;-0.058608;0.487979;0.328211;0.125693;0.390367;
-1.45532;0.814269;0.895263;-0.426748;-0.0562607;0.494124;0.334929;0.132051;0.392056;
-1.47453;0.829218;0.925322;-0.427916;-0.0520977;0.500888;0.344737;0.140308;0.398843;
-1.50233;0.841826;0.952549;-0.434456;-0.0504465;0.506622;0.353943;0.148053;0.403939;
-1.52596;0.855582;0.98115;-0.43984;-0.0473975;0.512533;0.362729;0.15539;0.409267;
-1.54988;0.868144;1.0073;-0.446599;-0.0452675;0.518343;0.371121;0.16243;0.413768;
-1.57109;0.880044;1.03564;-0.44964;-0.0423231;0.524546;0.379986;0.170255;0.418806;
-1.60126;0.891687;1.06021;-0.455596;-0.04026;0.529779;0.386744;0.176579;0.42143;
-1.6232;0.903148;1.08752;-0.461723;-0.0373152;0.535192;0.393843;0.183607;0.426207;
-1.65053;0.91455;1.11158;-0.468316;-0.0354799;0.540258;0.40001;0.190801;0.429686;
-1.67479;0.92629;1.13884;-0.473575;-0.0331764;0.545435;0.407846;0.198396;0.433803;
-1.69059;0.939588;1.17089;-0.474811;-0.02989;0.551565;0.417553;0.206324;0.439299;
-1.71385;0.947078;1.19417;-0.483444;-0.0283283;0.556991;0.424633;0.213078;0.442836;
-1.73643;0.958681;1.22152;-0.487612;-0.0257196;0.561929;0.433717;0.221213;0.447164;
-1.76004;0.969418;1.24612;-0.493587;-0.0240204;0.566411;0.441581;0.228471;0.450866;
-1.78278;0.983683;1.27731;-0.495257;-0.0221608;0.570818;0.450075;0.235709;0.454761;
-1.81348;0.990142;1.29505;-0.503668;-0.0214814;0.575268;0.457686;0.241897;0.457889;
-1.83612;1.00138;1.31999;-0.507766;-0.0191067;0.579849;0.466386;0.24943;0.462193;
-1.8636;1.01196;1.3431;-0.513713;-0.0176153;0.583894;0.473632;0.255458;0.465847;
-1.88451;1.02206;1.36895;-0.517733;-0.0149157;0.588757;0.483385;0.26294;0.469638;
-1.90653;1.03125;1.39341;-0.521206;-0.0125374;0.59293;0.492689;0.270443;0.474872;
-1.91992;1.04269;1.42332;-0.521025;-0.00953201;0.597678;0.503436;0.277648;0.479334;
-1.94834;1.04969;1.44142;-0.530577;-0.00890956;0.600185;0.509308;0.282351;0.479176;
-1.97288;1.0593;1.46706;-0.534763;-0.00685533;0.6045;0.51793;0.289559;0.482052;
-1.99471;1.07023;1.49225;-0.538338;-0.00448696;0.608164;0.527424;0.297005;0.487356;
-2.01516;1.08061;1.51765;-0.541821;-0.00215701;0.612095;0.536024;0.303848;0.490363;
-2.03813;1.09112;1.5406;-0.546386;-0.000830766;0.615693;0.546058;0.311466;0.49461;
-2.06114;1.10057;1.56491;-0.550501;0.000672141;0.61869;0.553111;0.31754;0.49654;
-2.07132;1.1114;1.59042;-0.550839;0.00413839;0.622595;0.53196;0.324673;0.501977;
-2.09466;1.12048;1.61372;-0.555237;0.00586296;0.625517;0.540396;0.331093;0.504996;
-2.11493;1.13015;1.63765;-0.55758;0.00711098;0.629257;0.550273;0.337796;0.509464;
-2.13724;1.14056;1.66119;-0.560387;0.00921017;0.632579;0.559038;0.344684;0.512378;
-2.15715;1.14893;1.68102;-0.566537;0.0108232;0.635823;0.566527;0.350628;0.5145;
-2.16949;1.16095;1.70917;-0.566549;0.0131826;0.639388;0.576125;0.357959;0.518397;
-2.18609;1.1726;1.73246;-0.569231;0.0150019;0.642367;0.582889;0.363197;0.519013;
-2.21427;1.17917;1.7485;-0.579407;0.0155539;0.643914;0.588585;0.36827;0.518095;
-2.23545;1.1877;1.77044;-0.583257;0.0178627;0.646912;0.597136;0.375076;0.521114;
-2.2533;1.19499;1.79089;-0.587443;0.0199542;0.649282;0.605053;0.381347;0.5235;
-2.27419;1.20259;1.81208;-0.591484;0.0214798;0.651796;0.611759;0.387319;0.524913;
-2.29642;1.20948;1.83336;-0.594748;0.0232462;0.653802;0.619462;0.393216;0.527232;
-2.31248;1.21855;1.85486;-0.597056;0.0253452;0.656338;0.628774;0.399813;0.53043;
-2.33949;1.22534;1.87131;-0.603206;0.025749;0.658002;0.633101;0.405198;0.532226;
-2.34474;1.23621;1.90038;-0.600547;0.0298442;0.661221;0.644863;0.413668;0.538518;
-2.37475;1.243;1.91834;-0.608416;0.0302302;0.662558;0.649754;0.418277;0.537782;
-2.39974;1.25092;1.93784;-0.613594;0.0320543;0.664523;0.656384;0.424191;0.539022;
-2.41401;1.25762;1.96314;-0.614263;0.0344742;0.666626;0.666003;0.430248;0.542988;
-2.43346;1.26449;1.98292;-0.61764;0.0356782;0.668594;0.673339;0.436278;0.544921;
-2.45034;1.2727;2.00503;-0.619906;0.0375613;0.67076;0.681791;0.442384;0.548735;
-2.47005;1.28058;2.02619;-0.623269;0.0393053;0.672502;0.689834;0.447786;0.550685;
-2.49433;1.28737;2.04605;-0.628244;0.040377;0.673989;0.696523;0.453223;0.551722;
-2.51012;1.29417;2.06752;-0.630505;0.0423147;0.675769;0.703471;0.458272;0.553295;
-2.52726;1.30134;2.08819;-0.633568;0.0437176;0.677461;0.711916;0.464061;0.556166;
-2.53921;1.30904;2.10842;-0.633963;0.0456894;0.679021;0.720178;0.469891;0.559403;
-2.55845;1.3178;2.1251;-0.639089;0.0473673;0.680795;0.728257;0.475975;0.562088;
-2.57704;1.32548;2.14632;-0.642566;0.048843;0.681455;0.735376;0.480781;0.564647;
-2.60126;1.33224;2.16435;-0.646803;0.0503734;0.682214;0.742444;0.487104;0.565436;
-2.61901;1.33957;2.18547;-0.648787;0.0515948;0.683706;0.751223;0.493511;0.567963;
-2.63695;1.34542;2.20537;-0.650572;0.0530719;0.685299;0.759456;0.499181;0.570418;
-2.65163;1.35215;2.22671;-0.6532;0.0547705;0.686555;0.76712;0.505043;0.573269;
-2.66479;1.35642;2.24407;-0.656681;0.0560633;0.687607;0.772272;0.510415;0.57443;
-2.68915;1.36172;2.26001;-0.660854;0.0561336;0.688266;0.778451;0.514957;0.574225;
-2.70613;1.3667;2.27891;-0.663875;0.0572895;0.68924;0.786008;0.520461;0.575508;
-2.71367;1.37596;2.30549;-0.662159;0.0600666;0.690604;0.796724;0.526602;0.580211;
-2.72533;1.38279;2.32616;-0.663565;0.0619235;0.691922;0.804919;0.531917;0.581957;
-2.75099;1.38733;2.34267;-0.670209;0.0617107;0.691552;0.810019;0.53557;0.581208;
-2.77867;1.39096;2.35501;-0.677805;0.0611018;0.692047;0.815271;0.539098;0.581348;
-2.79771;1.39657;2.37617;-0.680753;0.0631914;0.692339;0.823891;0.544807;0.584457;
-2.80985;1.40529;2.39905;-0.679296;0.0659289;0.693639;0.833882;0.551354;0.588185;
-2.82535;1.40922;2.41738;-0.683003;0.0672762;0.69442;0.842838;0.556682;0.590878;
-2.83671;1.4164;2.4399;-0.681789;0.0700155;0.696169;0.851887;0.562222;0.593828;
-2.85869;1.42144;2.45638;-0.685821;0.0705553;0.696221;0.857113;0.5658;0.592513;
-2.87639;1.42627;2.4731;-0.688739;0.0710164;0.696684;0.863257;0.570102;0.593332;
-2.89183;1.43248;2.49308;-0.68968;0.0727129;0.696821;0.872926;0.576312;0.594935;
-2.90549;1.43734;2.51169;-0.691555;0.0739984;0.696973;0.882048;0.581131;0.596873;
-2.92622;1.44172;2.52494;-0.696188;0.0738713;0.696143;0.888137;0.585241;0.596671;
-2.94014;1.44841;2.54494;-0.697603;0.0759517;0.696663;0.896947;0.590569;0.598824;
-2.95613;1.4548;2.56381;-0.698041;0.0769529;0.696947;0.90521;0.596131;0.600264;
-2.96943;1.45828;2.57724;-0.703576;0.0769253;0.696551;0.912247;0.600157;0.597635;
-2.98553;1.46359;2.59618;-0.704656;0.0780828;0.696664;0.919464;0.605152;0.598899;
-3.00272;1.46796;2.61245;-0.70771;0.0790981;0.696788;0.926108;0.610112;0.599476;
-3.01989;1.47146;2.62828;-0.711909;0.0799215;0.696338;0.932836;0.614318;0.59907;
-3.03155;1.47746;2.64694;-0.712055;0.0814374;0.696343;0.941886;0.620035;0.60065;
-3.04474;1.48401;2.6649;-0.713604;0.0823929;0.696328;0.949481;0.624519;0.601151;
-3.06306;1.48856;2.67868;-0.718734;0.0822106;0.696127;0.956994;0.628885;0.601766;
-3.07874;1.49258;2.69431;-0.720382;0.0834885;0.695855;0.962757;0.633505;0.602684;
-3.09532;1.49749;2.71129;-0.722129;0.0846176;0.69583;0.970769;0.638235;0.603846;
-3.10825;1.50201;2.7277;-0.723884;0.0856947;0.695465;0.979141;0.64294;0.605483;
-3.13227;1.5037;2.7397;-0.730021;0.086045;0.694429;0.985104;0.647137;0.605114;
-3.14081;1.51007;2.76009;-0.728418;0.0880801;0.694916;0.995831;0.653155;0.609207;
-3.15496;1.51493;2.77698;-0.72962;0.0892794;0.694701;1.00351;0.658224;0.611178;
-3.16801;1.51886;2.79472;-0.729083;0.0914918;0.694835;1.01202;0.663517;0.612914;
-3.17457;1.52592;2.81532;-0.728842;0.0932101;0.694884;1.02049;0.667974;0.613798;
-3.19685;1.52893;2.82705;-0.734483;0.0924201;0.693553;1.02508;0.670984;0.612076;
-3.21332;1.53346;2.84111;-0.737446;0.0930035;0.692996;1.03199;0.675093;0.612327;
-3.2196;1.53973;2.86146;-0.736219;0.0943858;0.692991;1.04036;0.679798;0.613946;
-3.24205;1.54224;2.87377;-0.742151;0.0940185;0.692099;1.04542;0.682585;0.61115;
-3.26154;1.54567;2.88963;-0.742302;0.0949242;0.691825;1.05353;0.686588;0.612893;
-3.26989;1.55019;2.90639;-0.742574;0.096883;0.691886;1.06204;0.691532;0.615028;
-3.28036;1.55582;2.92503;-0.742563;0.0980656;0.691249;1.06967;0.695859;0.616823;
-3.29416;1.56233;2.94064;-0.744176;0.0992595;0.692782;1.07718;0.700252;0.61807;
-3.31008;1.56528;2.95491;-0.747321;0.0990199;0.691715;1.08333;0.703819;0.617582;
-3.32636;1.5695;2.97213;-0.750281;0.1007;0.691866;1.09125;0.70891;0.618226;
-3.34242;1.57362;2.98693;-0.753187;0.10112;0.69085;1.09734;0.712772;0.619575;
-3.3566;1.57731;3.00584;-0.751917;0.101974;0.690066;1.10443;0.71699;0.620067;
-3.36946;1.58053;3.01708;-0.755719;0.102204;0.689743;1.11207;0.721601;0.620158;
-3.37478;1.58578;3.03605;-0.752805;0.1033;0.689075;1.11992;0.72595;0.620665;
-3.40146;1.5871;3.04464;-0.760496;0.102753;0.687309;1.12362;0.728592;0.618;
-3.41191;1.5918;3.05988;-0.760246;0.104224;0.686829;1.13186;0.733388;0.619836;
-3.42222;1.59589;3.07645;-0.760499;0.105657;0.686243;1.14082;0.737969;0.621447;
-3.43582;1.59912;3.09017;-0.763461;0.106555;0.685169;1.14722;0.741963;0.621369;
-3.45264;1.60128;3.102;-0.766525;0.107409;0.684458;1.1549;0.746666;0.621202;
-3.46315;1.60603;3.11902;-0.765829;0.108512;0.683563;1.16302;0.751256;0.621596;
-3.48705;1.61185;3.13503;-0.770522;0.108514;0.682141;1.17019;0.755365;0.620425;
-3.5002;1.61612;3.14966;-0.771184;0.109713;0.681333;1.1782;0.759754;0.621568;
-3.5048;1.62279;3.16941;-0.768203;0.111847;0.680695;1.18721;0.764722;0.624716;
-3.51987;1.62361;3.17958;-0.773191;0.111527;0.679344;1.1931;0.767819;0.623379;
-3.5377;1.62734;3.19105;-0.776156;0.112099;0.678158;1.20013;0.772161;0.623963;
-3.54365;1.63348;3.21065;-0.773561;0.113148;0.67858;1.20926;0.777465;0.626432;
-3.55846;1.63652;3.22347;-0.775116;0.113109;0.676969;1.21632;0.780888;0.627164;
-3.57488;1.63905;3.23494;-0.77989;0.112977;0.67542;1.22078;0.784214;0.625774;
-3.58293;1.64351;3.25064;-0.781052;0.114108;0.674661;1.22801;0.788137;0.62758;
-3.58897;1.64828;3.26743;-0.780345;0.115426;0.673282;1.23454;0.792265;0.627166;
-3.60269;1.64995;3.27673;-0.7833;0.115159;0.672061;1.24128;0.795227;0.626332;
-3.6315;1.65109;3.28435;-0.788778;0.114559;0.670149;1.24663;0.797473;0.625692;
-3.6394;1.65553;3.30209;-0.78734;0.11637;0.669345;1.25606;0.802922;0.629227;
-3.65505;1.65761;3.31331;-0.789789;0.117043;0.667014;1.2623;0.806535;0.629063;
-3.66399;1.6616;3.32818;-0.789397;0.118257;0.666037;1.27031;0.811403;0.631126;
-3.66953;1.66531;3.34453;-0.788589;0.119664;0.665867;1.27906;0.815622;0.632561;
-3.68386;1.667;3.3575;-0.788642;0.119471;0.66422;1.28852;0.819025;0.631769;
-3.69948;1.66958;3.37027;-0.789939;0.119204;0.662577;1.29504;0.822525;0.631946;
-3.7132;1.67259;3.38127;-0.793058;0.119406;0.661166;1.30155;0.826506;0.631056;
-3.71927;1.6758;3.39638;-0.79247;0.1208;0.659873;1.31019;0.831162;0.632116;
-3.73137;1.67919;3.40987;-0.793475;0.121502;0.658297;1.31701;0.834662;0.632017;
-3.74225;1.68197;3.4226;-0.795885;0.122107;0.656464;1.32446;0.837285;0.631385;
-3.75419;1.6847;3.43656;-0.79735;0.122172;0.654862;1.3322;0.840919;0.631959;
-3.76436;1.68962;3.45128;-0.796527;0.123067;0.653853;1.34074;0.844733;0.633529;
-3.77936;1.69222;3.46336;-0.799442;0.123257;0.651809;1.3473;0.847889;0.632397;
-3.78549;1.69266;3.47512;-0.801322;0.122823;0.650028;1.35336;0.851522;0.632806;
-3.799;1.6949;3.48575;-0.80407;0.123228;0.648224;1.36029;0.854732;0.63307;
-3.80374;1.69988;3.5006;-0.803315;0.12389;0.64651;1.36886;0.859207;0.634741;
-3.81934;1.70089;3.50823;-0.807016;0.123923;0.644332;1.37301;0.861691;0.632802;
-3.82465;1.70342;3.51953;-0.807621;0.125391;0.642837;1.37932;0.865016;0.632857;
-3.83968;1.70606;3.52899;-0.809953;0.124817;0.640284;1.38295;0.867336;0.631802;
-3.8493;1.70955;3.54192;-0.810587;0.125992;0.638258;1.39102;0.871073;0.632219;
-3.86291;1.71183;3.55327;-0.81321;0.126031;0.635803;1.39707;0.873827;0.63191;
-3.87499;1.71487;3.56532;-0.813981;0.126327;0.634238;1.4039;0.87721;0.632144;
-3.88249;1.71843;3.57958;-0.812777;0.127264;0.633158;1.41327;0.881856;0.634918;
-3.89464;1.7211;3.59095;-0.814199;0.127838;0.631404;1.42059;0.885309;0.634991;
-3.90449;1.72479;3.60218;-0.815873;0.127663;0.629839;1.42682;0.888447;0.635622;
-3.91946;1.72662;3.6131;-0.818737;0.12711;0.62742;1.43218;0.890968;0.634848;
-3.93732;1.72655;3.62017;-0.823485;0.127035;0.625611;1.43664;0.893176;0.632909;
-3.94442;1.72933;3.63512;-0.822429;0.128771;0.6243;1.44598;0.896871;0.636227;
-3.93936;1.73347;3.64848;-0.821543;0.130052;0.622631;1.45382;0.900702;0.637852;
-3.95923;1.73355;3.65329;-0.829124;0.129284;0.619609;1.45759;0.902298;0.635715;
-3.96628;1.73839;3.66669;-0.828162;0.130815;0.619006;1.46613;0.905978;0.638086;
-3.97834;1.73972;3.67661;-0.832166;0.130613;0.616917;1.47116;0.908096;0.63612;
-3.98944;1.74104;3.68601;-0.83379;0.13062;0.615249;1.47779;0.911192;0.637065;
-3.99757;1.74463;3.70062;-0.832233;0.131976;0.613879;1.48512;0.915004;0.639067;
-4.01087;1.74577;3.70982;-0.832278;0.131553;0.611264;1.491;0.918251;0.637852;
-4.0257;1.74947;3.72387;-0.833178;0.132169;0.609179;1.49543;0.920577;0.637456;
-4.0358;1.75108;3.73487;-0.834173;0.132347;0.606809;1.50227;0.923632;0.635887;
-4.04709;1.75385;3.74542;-0.836916;0.1326;0.605227;1.50837;0.927183;0.63379;
-4.04306;1.76086;3.76519;-0.829982;0.135273;0.604813;1.51839;0.931942;0.637406;
-4.05904;1.76183;3.7731;-0.834931;0.134789;0.602094;1.52256;0.934308;0.636198;
-4.0867;1.76099;3.77407;-0.841884;0.132545;0.599106;1.52491;0.935923;0.63418;
-4.08792;1.76535;3.79058;-0.837467;0.134611;0.597601;1.53474;0.940862;0.638582;
-4.09755;1.76764;3.80131;-0.83875;0.135657;0.595578;1.54226;0.944203;0.639894;
-4.10635;1.7705;3.81291;-0.838667;0.135417;0.593349;1.54882;0.947438;0.639178;
-4.11518;1.77126;3.82162;-0.841313;0.135367;0.592089;1.55492;0.9498;0.638419;
-4.13184;1.77377;3.83306;-0.842956;0.135313;0.590028;1.55995;0.952019;0.638116;
-4.13736;1.77552;3.84551;-0.840996;0.136468;0.588536;1.56737;0.955984;0.639968;
-4.14598;1.77731;3.85674;-0.841897;0.13688;0.586536;1.5733;0.959285;0.640051;
-4.15669;1.77924;3.86785;-0.842934;0.137078;0.584369;1.5798;0.962218;0.639648;
-4.16647;1.78072;3.87719;-0.844598;0.137858;0.583124;1.58479;0.964466;0.638918;
-4.17468;1.78385;3.88956;-0.84513;0.137852;0.581085;1.59254;0.967379;0.640613;
-4.18343;1.78649;3.90176;-0.844632;0.138821;0.579185;1.59927;0.970715;0.641156;
-4.1972;1.78755;3.91036;-0.847265;0.138653;0.5764;1.60386;0.972618;0.639866;
-4.20803;1.78982;3.92175;-0.846465;0.13917;0.573676;1.61074;0.976682;0.641023;
-4.22942;1.78901;3.9236;-0.851245;0.138049;0.570841;1.61412;0.9787;0.638965;
-4.24518;1.79122;3.93585;-0.85073;0.138367;0.569344;1.62248;0.982005;0.640958;
-4.25;1.79536;3.94972;-0.845757;0.14003;0.567771;1.63142;0.986481;0.64492;
-4.25555;1.7986;3.9629;-0.844378;0.141238;0.566081;1.63983;0.990586;0.646959;
-4.2625;1.80082;3.97422;-0.842604;0.142485;0.56415;1.64695;0.994207;0.647367;
-4.27088;1.80285;3.9866;-0.842006;0.143247;0.56176;1.65447;0.997405;0.646699;
-4.29181;1.80314;3.99317;-0.843533;0.142253;0.558969;1.65881;1.00043;0.645849;
-4.29144;1.80843;4.00888;-0.838487;0.144115;0.557736;1.6684;1.00467;0.648496;
-4.31507;1.80758;4.01057;-0.846546;0.143363;0.554645;1.67058;1.00629;0.646347;
-4.32666;1.80886;4.02068;-0.848352;0.143931;0.552666;1.67802;1.00958;0.646755;
-4.33041;1.81242;4.03401;-0.846017;0.145064;0.551003;1.68665;1.01354;0.648358;
-4.34177;1.81342;4.04336;-0.847896;0.145227;0.548659;1.6923;1.016;0.648133;
-4.34824;1.81615;4.0564;-0.845813;0.146136;0.547862;1.70086;1.0192;0.649806;
-4.35651;1.81793;4.06689;-0.847183;0.146343;0.545756;1.70619;1.02211;0.649936;
-4.37024;1.81967;4.0769;-0.847203;0.146664;0.543567;1.71139;1.0237;0.648802;
-4.38194;1.82013;4.08356;-0.849868;0.146159;0.541093;1.71699;1.02709;0.648682;
-4.38967;1.82139;4.0942;-0.849586;0.14665;0.538599;1.7248;1.03057;0.649253;
-4.39484;1.82406;4.10714;-0.847167;0.147934;0.536919;1.73385;1.03462;0.651612;
-4.40626;1.82519;4.11253;-0.848191;0.148259;0.534844;1.74028;1.03718;0.651392;
-4.41434;1.82841;4.12204;-0.848591;0.148854;0.532348;1.7456;1.04043;0.651225;
-4.42438;1.83083;4.13238;-0.848151;0.149028;0.529926;1.75265;1.04359;0.652094;
-4.43204;1.83332;4.14192;-0.846422;0.149648;0.528156;1.75956;1.04657;0.652617;
-4.44048;1.83404;4.1495;-0.84765;0.150172;0.525895;1.76586;1.04965;0.653093;
-4.44422;1.83688;4.16032;-0.848626;0.151231;0.524402;1.77485;1.05342;0.654412;
-4.45737;1.83768;4.16823;-0.849822;0.150439;0.522153;1.77904;1.05551;0.65264;
-4.46408;1.84081;4.17888;-0.850074;0.151355;0.519935;1.78672;1.0591;0.653213;
-4.47662;1.84127;4.1845;-0.852313;0.151627;0.517404;1.79199;1.06119;0.652309;
-4.48796;1.8419;4.1932;-0.854586;0.152219;0.515323;1.7982;1.06285;0.651272;
-4.49417;1.84408;4.20263;-0.854407;0.152759;0.512991;1.80533;1.06574;0.65184;
-4.50253;1.84682;4.21323;-0.852864;0.153214;0.510627;1.81256;1.06853;0.65244;
-4.51089;1.85065;4.22337;-0.851932;0.153421;0.508239;1.81848;1.07101;0.652353;
-4.51326;1.85374;4.23622;-0.851095;0.154114;0.506254;1.82654;1.07477;0.652691;
-4.52532;1.85486;4.24364;-0.853184;0.15317;0.503779;1.83145;1.07645;0.650969;
-4.5346;1.85581;4.25147;-0.855543;0.153269;0.501289;1.83725;1.07895;0.64999;
-4.54388;1.85757;4.26031;-0.855574;0.15386;0.498428;1.843;1.08141;0.649634;
-4.55652;1.8577;4.26828;-0.856412;0.153429;0.49554;1.84867;1.08419;0.649649;
-4.56806;1.8589;4.27409;-0.8595;0.153888;0.493012;1.85402;1.08654;0.649421;
-4.56763;1.86119;4.28659;-0.856755;0.155444;0.491526;1.859;1.08958;0.649051;
-4.58061;1.86199;4.29357;-0.860861;0.155268;0.488854;1.86409;1.09129;0.646643;
-4.59011;1.86408;4.30222;-0.861099;0.155374;0.485995;1.87002;1.09386;0.645907;
-4.6004;1.86627;4.31279;-0.861005;0.155893;0.483742;1.87662;1.09683;0.646695;
-4.61164;1.86878;4.3231;-0.860258;0.155895;0.481331;1.88339;1.09915;0.647412;
-4.60939;1.87208;4.33666;-0.857118;0.157114;0.479722;1.8916;1.10268;0.649117;
-4.6214;1.87246;4.34286;-0.861672;0.156045;0.476814;1.89495;1.10444;0.646572;
-4.62974;1.87416;4.35051;-0.863675;0.155533;0.474163;1.89931;1.10631;0.646119;
-4.63092;1.87787;4.36272;-0.861908;0.156402;0.472203;1.90637;1.10893;0.647442;
-4.65034;1.87735;4.36657;-0.866787;0.155503;0.46834;1.90859;1.10943;0.643777;
-4.65643;1.88025;4.37487;-0.866123;0.156066;0.465852;1.91455;1.11235;0.642776;
-4.66149;1.88297;4.38687;-0.863573;0.156739;0.463397;1.92251;1.11575;0.645463;
-4.66605;1.88573;4.39607;-0.862152;0.157333;0.461258;1.92868;1.11841;0.645269;
-4.6767;1.88663;4.40294;-0.864125;0.156892;0.458519;1.93173;1.11959;0.643264;
-4.68271;1.88942;4.41219;-0.864;0.157112;0.455854;1.93832;1.12242;0.643974;
-4.70347;1.88956;4.41591;-0.867439;0.15645;0.452548;1.94245;1.12434;0.642955;
-4.70912;1.89157;4.42521;-0.866419;0.157329;0.450496;1.94894;1.12708;0.642486;
-4.71686;1.8929;4.43215;-0.867754;0.157337;0.447664;1.95501;1.12954;0.643415;
-4.73253;1.89179;4.43664;-0.870527;0.15647;0.445337;1.96093;1.13124;0.642806;
-4.73457;1.8945;4.44861;-0.86801;0.158185;0.443692;1.96916;1.13457;0.645025;
-4.73791;1.8955;4.45523;-0.866249;0.158691;0.441639;1.97594;1.13712;0.645515;
-4.74984;1.8968;4.46296;-0.866519;0.158553;0.43888;1.98064;1.13939;0.644919;
-4.75844;1.89958;4.47362;-0.863872;0.159497;0.436765;1.98813;1.14276;0.645073;
-4.75696;1.90388;4.48773;-0.860149;0.160956;0.43546;1.99737;1.14735;0.647739;
-4.76985;1.90381;4.4925;-0.863232;0.160006;0.432175;2.00126;1.14811;0.645952;
-4.77888;1.90385;4.49951;-0.864731;0.160172;0.429736;2.00651;1.14989;0.644841;
-4.78705;1.90373;4.50791;-0.863401;0.159901;0.427735;2.01174;1.15202;0.645598;
-4.79463;1.90637;4.51638;-0.863166;0.160273;0.425282;2.01811;1.15441;0.645425;
-4.80238;1.90822;4.52671;-0.863276;0.160739;0.423366;2.02503;1.15664;0.645234;
-4.81278;1.90925;4.53329;-0.864037;0.160917;0.420746;2.03128;1.15888;0.644374;
-4.81635;1.91158;4.54162;-0.861278;0.161416;0.419316;2.03831;1.16196;0.644735;
-4.83283;1.91135;4.5432;-0.864999;0.16036;0.416128;2.04146;1.16327;0.643218;
-4.84166;1.91294;4.55295;-0.863945;0.161127;0.413974;2.04755;1.16607;0.643796;
-4.84917;1.91478;4.56205;-0.862931;0.161927;0.411104;2.05435;1.16857;0.643642;
-4.85364;1.91699;4.57292;-0.859242;0.163327;0.409191;2.06107;1.17161;0.645594;
-4.86111;1.91817;4.58097;-0.859313;0.163259;0.406283;2.06663;1.17419;0.645098;
-4.87377;1.91831;4.58528;-0.862036;0.162566;0.403155;2.07105;1.17576;0.643323;
-4.88088;1.91992;4.59409;-0.861429;0.162936;0.400865;2.07744;1.17825;0.643296;
-4.88972;1.9211;4.60161;-0.861209;0.163265;0.398122;2.08226;1.18015;0.642368;
-4.89753;1.92252;4.60956;-0.861651;0.163051;0.395563;2.08795;1.18278;0.641765;
-4.90635;1.92474;4.61742;-0.861268;0.162868;0.393022;2.09399;1.18499;0.643085;
-4.91494;1.92539;4.62455;-0.862899;0.162034;0.390626;2.09954;1.18715;0.642887;
